date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:35:52	58566/58566	---M--	200	added ('OK')	image/jpeg	etag:%229e5aa2ece511013c30f236e0a2117602%22	https://cdn-cms.f-static.net/uploads/4380159/800_5ad4a46b3cdd3.jpg	/home/sandeep/websites/Foodie/cdn-cms.f-static.net/uploads/4380159/800_5ad4a46b3cdd3.jpg	(from https://5f8a8bd98e08e.site123.me/)
12:35:56	4582/4582	---M-Z	200	added ('OK')	image/png	date:Wed,%2006%20May%202020%2009:18:31%20GMT	http://cdn-cms-s.f-static.net/files/images/google_map_white_small.png?v=r6914	/home/sandeep/websites/Foodie/cdn-cms-s.f-static.net/files/images/google_map_white_smalle288.png	(from https://5f8a8bd98e08e.site123.me/)
12:35:56	5686/5686	---M-Z	200	added ('OK')	image/png	date:Wed,%2006%20May%202020%2009:18:44%20GMT	http://cdn-cms-s.f-static.net/files/images/waze_white_small.png?v=r6914	/home/sandeep/websites/Foodie/cdn-cms-s.f-static.net/files/images/waze_white_smalle288.png	(from https://5f8a8bd98e08e.site123.me/)
12:35:58	52924/52924	---M--	200	added ('OK')	image/jpeg	etag:%228eeb3315d9b2a33892bc901e24025f7e%22	https://cdn-cms.f-static.net/uploads/4380159/800_crop_5adde9f7d5a9b_5ad4a485c2408.jpg	/home/sandeep/websites/Foodie/cdn-cms.f-static.net/uploads/4380159/800_crop_5adde9f7d5a9b_5ad4a485c2408.jpg	(from https://5f8a8bd98e08e.site123.me/)
12:35:58	5821/5821	---M-Z	200	added ('OK')	image/png	date:Wed,%2006%20May%202020%2009:18:38%20GMT	http://cdn-cms-s.f-static.net/files/images/moovit_white_small.png?v=r6914	/home/sandeep/websites/Foodie/cdn-cms-s.f-static.net/files/images/moovit_white_smalle288.png	(from https://5f8a8bd98e08e.site123.me/)
12:36:04	15292/15292	---M-Z	200	added ('OK')	image/png	date:Sun,%2028%20Jun%202020%2009:50:47%20GMT	http://cdn-cms-s.f-static.net/manager/site123_website/files/logos/brand_files_2020/Logo/Horizontal/PNG/Horizontal_Black.png?v=r6914	/home/sandeep/websites/Foodie/cdn-cms-s.f-static.net/manager/site123_website/files/logos/brand_files_2020/Logo/Horizontal/PNG/Horizontal_Blacke288.png	(from https://5f8a8bd98e08e.site123.me/)
12:36:05	33984/33984	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2017%20Oct%202020%2007:06:05%20GMT	https://5f8a8bd98e08e.site123.me/5f8a8bd98e08e.site123.me	/home/sandeep/websites/Foodie/5f8a8bd98e08e.site123.me/5f8a8bd98e08e.site123.16.delayed	(from https://5f8a8bd98e08e.site123.me/)
12:36:08	145443/145443	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2022%20Jul%202020%2008:04:16%20GMT	http://cdn-cms-s.f-static.net/versions/2/js/minimize_p1.js?v=r6914	/home/sandeep/websites/Foodie/cdn-cms-s.f-static.net/versions/2/js/minimize_p1e288.js	(from https://5f8a8bd98e08e.site123.me/)
12:36:12	129011/129011	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2006%20Oct%202020%2008:01:07%20GMT	http://cdn-cms-s.f-static.net/versions/2/js/minimize_p2.js?v=r6914	/home/sandeep/websites/Foodie/cdn-cms-s.f-static.net/versions/2/js/minimize_p2e288.js	(from https://5f8a8bd98e08e.site123.me/)
12:36:18	4919/4919	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2001%20Jun%202020%2009:39:19%20GMT	http://cdn-cms-s.f-static.net/versions/2/wizard/statistics/js/generateStats-min.js?v=r6914	/home/sandeep/websites/Foodie/cdn-cms-s.f-static.net/versions/2/wizard/statistics/js/generateStats-mine288.js	(from https://5f8a8bd98e08e.site123.me/)
